row,is_winner,pct_pts_key,pct_pts_fcd_rally,pct_pts_ufcd_rally,win_pct_bps,win_pct_gps,win_pct_deuce,serve_win_pct_bps,serve_win_pct_gps,serve_pct_win_deuce,win_pct_netpts,pct_win_of_all_netpts,pct_induced_fcd_err_netpts,pct_rally_pts_won,pct_fcd_error_pts_rally,pct_unfcd_error_rally,pct_deep_return,pct_deep_return_1st,pct_deep_return_2nd,pct_deep_return_fh,pct_deep_return_bh,pct_very_deep_return,pct_pts_won_af_return,pct_returnable,pct_in_play_return,pct_pts_won_fh_return,pct_pts_won_bh_return,pct_ace,pct_unreturnable_serve,pct_fcd_err_serve,pct_pts_won_sv_in_leq_3s_serve,pct_net_rate,pct_serve_error,pct_shots_cross,pct_shots_downM,pct_shots_downL,pct_shots_insideO,pct_shots_insideI,pct_win_baseline,pct_win_groundstr,pct_win_volley,pct_win_dropS,pct_win_smash,pct_wide,pct_body,pct_downT,pct_win_wide,pct_win_body,pct_win_downT,avg_win_pct_long_rally,var_win_pct_long_rally,win_pct_cross,ufcd_err_pct_cross,win_pct_downM,ufcd_err_pct_downM,win_pct_downL,ufcd_err_pct_downL,win_pct_insideO,ufcd_err_pct_insideO,win_pct_insideI,ufcd_err_pct_insideI
0,1,0.392857143,0.357142857,0.678571429,0.326403583,0.326403583,0.642857143,0.142857143,1,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.557692308,0.230769231,0.134615385,0.054634944,0.054634944,0.054634944,0.392857143,0.678571429,0.678571429,0.5,0.392857143,0.020833333,0,0.145833333,0.208333333,0.479166667,0.201388889,0.138888889,0.138888889,0.041666667,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.083049882,0.02897859,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
1,0,0.357615894,0.298013245,0.735099338,0.461538462,0,0.62962963,0.222222222,0.533333333,0.066666667,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.488599349,0.140065147,0.149837134,0.054634944,0.054634944,0.054634944,0.357615894,0.78807947,0.735099338,0.262295082,0.414285714,0.032051282,0,0.121794872,0.262820513,0.414583333,0.377083333,0.08125,0.10625,0.020833333,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.045218598,0.011433781,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
2,0,0.333333333,0.333333333,0.695652174,0.8,0.066666667,0.411764706,0.117647059,0.55,0.1,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.448484848,0.103030303,0.096969697,0.054634944,0.054634944,0.054634944,0.333333333,0.739130435,0.695652174,0.181818182,0.422222222,0.104166667,0,0.104166667,0.28125,0.427046263,0.355871886,0.053380783,0.138790036,0.024911032,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.035324052,0.010059066,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
3,0,0.3125,0.3,0.6125,0.571428571,0.214285714,0.466666667,0.266666667,0.421052632,0.105263158,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.426136364,0.198863636,0.136363636,0.054634944,0.054634944,0.054634944,0.3125,0.6125,0.6125,0.333333333,0.357142857,0.03125,0,0.177083333,0.25,0.388888889,0.207070707,0.202020202,0.156565657,0.045454545,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.032659418,0.038087164,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
4,0,0.3,0.233333333,0.65,0.727272727,0,0.5,0.25,0.642857143,0.071428571,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.464285714,0.142857143,0.171428571,0.054634944,0.054634944,0.054634944,0.3,0.666666667,0.65,0.272727273,0.296296296,0,0,0.1375,0.1625,0.446043165,0.316546763,0.118705036,0.097122302,0.021582734,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.025579773,0.04547392,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
5,0,0.25,0.2375,0.6375,0.375,0.125,0.45,0.1,0.611111111,0.166666667,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.419889503,0.182320442,0.138121547,0.054634944,0.054634944,0.054634944,0.25,0.65,0.6375,0.363636364,0.212121212,0.069306931,0,0.148514851,0.247524752,0.417431193,0.293577982,0.110091743,0.160550459,0.018348624,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.042078582,0.020474826,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
6,1,0.392156863,0.352941176,0.725490196,1,0.333333333,0.5,0.1,0.5,0,0.75,0.5,0.125,0,0,0.568965517,0.129310345,0.6875,0.904761905,0.615384615,0.916666667,0.432432432,0.392156863,0.725490196,0.725490196,0.352941176,0.413793103,0.030769231,0,0.184615385,0.276923077,0.046153846,0.323076923,0.403225806,0.204301075,0.172043011,0.182795699,0.037634409,0.056768559,0.055837563,1,1,0,0.246153846,0.292307692,0.461538462,0.8125,0.736842105,0.633333333,0.062653118,0.051569779,0.053333333,0.066666667,0,0,0.03125,0.1875,0.147058824,0,0,0.428571429
7,0,0.323076923,0.323076923,0.738461538,0.571428571,0.428571429,0.75,0.25,0.4,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.453781513,0.151260504,0.193277311,0.054634944,0.054634944,0.054634944,0.323076923,0.769230769,0.738461538,0.333333333,0.378378378,0.037037037,0,0.259259259,0.407407407,0.443820225,0.230337079,0.151685393,0.117977528,0.056179775,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.03316602,0.039565794,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
8,0,0.34375,0.3125,0.645833333,0.5,0.333333333,0.619047619,0.19047619,0.444444444,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.507614213,0.172588832,0.203045685,0.054634944,0.054634944,0.054634944,0.34375,0.697916667,0.645833333,0.441176471,0.283018868,0.138613861,0,0.198019802,0.415841584,0.376470588,0.450980392,0.066666667,0.094117647,0.011764706,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.039293845,0.004171269,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
9,0,0.267605634,0.23943662,0.549295775,0.5,0,0.615384615,0.230769231,0.666666667,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.424242424,0.113636364,0.121212121,0.054634944,0.054634944,0.054634944,0.267605634,0.61971831,0.549295775,0.133333333,0.357142857,0.032786885,0,0.114754098,0.295081967,0.468085106,0.207446809,0.154255319,0.111702128,0.058510638,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.05646992,0.003984692,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
10,0,0.266666667,0.228571429,0.619047619,0.4,0,0.5,0.142857143,0.692307692,0.153846154,0.619047619,0.333333333,0.19047619,0,0,0.461538462,0.153846154,0.764705882,0.666666667,0.787878788,0.648648649,0.128571429,0.266666667,0.666666667,0.619047619,0.23255814,0.29787234,0.043103448,0,0.189655172,0.353448276,0.215517241,0.525862069,0.470588235,0.24789916,0.096638655,0.176470588,0.008403361,0.042944785,0.044067797,0.5,0,1,0.075,0.5375,0.3875,0.666666667,0.674418605,0.64516129,0.037771164,0.040924128,0.071428571,0.098214286,0,0.050847458,0.130434783,0.173913043,0.047619048,0.166666667,0,0.5
11,0,0.229166667,0.229166667,0.541666667,0.25,0,1,0.2,0.5,0,0.714285714,0.285714286,0.142857143,0,0,0.390804598,0.091954023,0.473684211,0.111111111,0.416666667,0.3125,0.107142857,0.229166667,0.583333333,0.541666667,0.277777778,0.315789474,0.025641026,0,0.153846154,0.282051282,0.153846154,0.333333333,0.574074074,0.222222222,0.111111111,0.092592593,0,0.051094891,0.05511811,0.666666667,0.040470056,0.050355052,0.358974359,0.205128205,0.435897436,0.571428571,0.625,0.588235294,0.059323752,0.068153903,0.048387097,0.032258065,0,0.041666667,0.25,0.083333333,0,0.2,0.049509409,0.049509409
12,1,0.405797101,0.405797101,0.710144928,0.75,0.25,0.818181818,0.181818182,0.6,0.2,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.552,0.168,0.096,0.054634944,0.054634944,0.054634944,0.405797101,0.782608696,0.710144928,0.391304348,0.513513514,0.053571429,0,0.142857143,0.339285714,0.428571429,0.234693878,0.204081633,0.117346939,0.015306122,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.050939464,0.004280872,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
13,0,0.345794393,0.289719626,0.607476636,0.555555556,0.111111111,0.647058824,0.294117647,0.454545455,0.272727273,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.473429952,0.183574879,0.125603865,0.054634944,0.054634944,0.054634944,0.345794393,0.607476636,0.607476636,0.37037037,0.35,0.1,0.01,0.2,0.37,0.533834586,0.210526316,0.146616541,0.090225564,0.018796992,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.027945157,0.025906159,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
14,0,0.28,0.28,0.64,0.428571429,0,0.5,0,0.5,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.396039604,0.148514851,0.207920792,0.054634944,0.054634944,0.054634944,0.28,0.68,0.64,0.3,0.363636364,0.039215686,0,0.058823529,0.156862745,0.429319372,0.293193717,0.115183246,0.157068063,0.005235602,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.037336685,0.043119973,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
15,0,0.263157895,0.263157895,0.719298246,0.25,0.25,0.75,0.375,0.333333333,0,0.777777778,0.555555556,0.222222222,0,0,0.421568627,0.098039216,0.619047619,0.9,0.666666667,0.826086957,0.341463415,0.263157895,0.719298246,0.719298246,0.409090909,0.193548387,0.044444444,0,0.133333333,0.244444444,0.155555556,0.444444444,0.553956835,0.251798561,0.122302158,0.057553957,0.014388489,0.027472527,0.032051282,0.75,0.040470056,0,0.288888889,0.444444444,0.266666667,0.615384615,0.5,0.833333333,0.040588475,0.033014073,0.038961039,0.038961039,0,0.085714286,0.117647059,0.058823529,0,0.25,0,0
16,1,0.364705882,0.305882353,0.635294118,0.25,0,0.714285714,0.142857143,0.571428571,0.142857143,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.4875,0.15625,0.15625,0.054634944,0.054634944,0.054634944,0.364705882,0.694117647,0.635294118,0.285714286,0.418604651,0.04,0,0.173333333,0.333333333,0.495762712,0.186440678,0.173728814,0.101694915,0.042372881,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.046074063,0.028617635,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
17,1,0.401162791,0.36627907,0.726744186,0.684210526,0.105263158,0.529411765,0.205882353,0.56,0.12,0.533333333,0.133333333,0.333333333,0,0,0.498559078,0.155619597,0.716666667,0.666666667,0.708333333,0.67816092,0.103703704,0.401162791,0.784883721,0.726744186,0.517857143,0.343434343,0.022857143,0,0.148571429,0.234285714,0.137142857,0.382857143,0.52530541,0.209424084,0.144851658,0.104712042,0.015706806,0.053867403,0.056835637,0.25,0.4,0,0.073170732,0.829268293,0.097560976,1,0.647058824,0.25,0.039026493,0.006009553,0.056478405,0.063122924,0,0.05,0.108433735,0.168674699,0.133333333,0.05,0,0.111111111
18,1,0.4875,0.4375,0.725,0.333333333,0.166666667,0.75,0.333333333,0.333333333,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.562091503,0.163398693,0.163398693,0.054634944,0.054634944,0.054634944,0.4875,0.75,0.725,0.538461538,0.424242424,0.054794521,0,0.109589041,0.246575342,0.453271028,0.322429907,0.070093458,0.140186916,0.014018692,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.074003508,0.01114067,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
19,0,0.283333333,0.283333333,0.583333333,0.733333333,0.133333333,0.384615385,0,0.444444444,0.111111111,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.418439716,0.141843972,0.177304965,0.054634944,0.054634944,0.054634944,0.283333333,0.616666667,0.583333333,0.346153846,0.296296296,0.037037037,0,0.135802469,0.24691358,0.436842105,0.352631579,0.089473684,0.089473684,0.031578947,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.024792769,0.014301638,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
20,0,0.309090909,0.290909091,0.618181818,0.5,0,0.555555556,0,0.4,0.1,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.432432432,0.099099099,0.18018018,0.054634944,0.054634944,0.054634944,0.309090909,0.709090909,0.618181818,0.315789474,0.333333333,0.017857143,0,0.089285714,0.178571429,0.480582524,0.237864078,0.145631068,0.111650485,0.024271845,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.040059073,0.003632724,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
21,1,0.365217391,0.330434783,0.67826087,0.666666667,0,0.772727273,0.181818182,1,0.4,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.53125,0.160714286,0.125,0.054634944,0.054634944,0.054634944,0.365217391,0.747826087,0.67826087,0.319148936,0.403508772,0.073394495,0.027522936,0.155963303,0.422018349,0.436681223,0.305676856,0.074235808,0.174672489,0.008733624,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.074724013,0.013020792,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
22,1,0.3875,0.375,0.6875,0.818181818,0.181818182,0.6,0.15,0.625,0.1875,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.534090909,0.170454545,0.153409091,0.054634944,0.054634944,0.054634944,0.3875,0.7,0.6875,0.465116279,0.357142857,0.052083333,0,0.145833333,0.270833333,0.443609023,0.263157895,0.093984962,0.184210526,0.015037594,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.055706302,0.014953693,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
23,0,0.26,0.18,0.66,0,0,1,0.4,1,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.375,0.079545455,0.068181818,0.054634944,0.054634944,0.054634944,0.26,0.68,0.66,0.1875,0.230769231,0.105263158,0,0.131578947,0.263157895,0.428571429,0.30075188,0.15037594,0.097744361,0.022556391,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.036963046,0.071762545,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
24,0,0.326530612,0.275510204,0.795918367,0.5,0.2,0.5,0.045454545,0.666666667,0.166666667,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.465686275,0.147058824,0.132352941,0.054634944,0.054634944,0.054634944,0.326530612,0.826530612,0.795918367,0.325,0.274509804,0.113207547,0,0.150943396,0.396226415,0.367892977,0.45819398,0.076923077,0.096989967,0,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.035490548,0.020448612,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
25,1,0.422535211,0.408450704,0.76056338,0.666666667,0,0.642857143,0.071428571,0.571428571,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.541666667,0.159722222,0.229166667,0.054634944,0.054634944,0.054634944,0.422535211,0.788732394,0.76056338,0.432432432,0.448275862,0.02739726,0,0.054794521,0.205479452,0.444444444,0.218253968,0.130952381,0.19047619,0.015873016,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.073116174,0.016762251,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
26,0,0.4,0.378947368,0.621052632,0.583333333,0.166666667,0.321428571,0.107142857,0.703703704,0.185185185,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.478873239,0.197183099,0.192488263,0.054634944,0.054634944,0.054634944,0.4,0.621052632,0.621052632,0.5,0.395833333,0.016949153,0,0.186440678,0.262711864,0.453846154,0.184615385,0.130769231,0.2,0.030769231,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.037255571,0.023424644,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
27,0,0.337748344,0.317880795,0.768211921,0.5,0.166666667,0.527777778,0.194444444,0.722222222,0.222222222,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.475884244,0.218649518,0.205787781,0.054634944,0.054634944,0.054634944,0.337748344,0.80794702,0.768211921,0.404255319,0.298969072,0.06875,0,0.1875,0.30625,0.415384615,0.30989011,0.107692308,0.140659341,0.026373626,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.037150185,0.00570821,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
28,1,0.41958042,0.391608392,0.839160839,0.25,0,0.68,0.32,0.727272727,0.272727273,0.833333333,0.388888889,0.333333333,0,0,0.533333333,0.125490196,0.734177215,0.69047619,0.636363636,0.818181818,0.247933884,0.41958042,0.846153846,0.839160839,0.493150685,0.327868852,0.071428571,0,0.214285714,0.366071429,0.142857143,0.348214286,0.464362851,0.196544276,0.181425486,0.107991361,0.049676026,0.047058824,0.054852321,0.833333333,0,0.050355052,0.392857143,0.401785714,0.205357143,0.727272727,0.622222222,0.695652174,0.050803405,0.003759076,0.046511628,0.060465116,0.010989011,0.043956044,0.107142857,0.119047619,0.14,0.06,0.043478261,0.043478261
29,0,0.215686275,0.196078431,0.666666667,0.25,0,1,0,0.666666667,0.333333333,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.408163265,0.163265306,0.132653061,0.054634944,0.054634944,0.054634944,0.215686275,0.68627451,0.666666667,0.133333333,0.25,0.191489362,0,0.170212766,0.425531915,0.487179487,0.301282051,0.108974359,0.08974359,0.012820513,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.005839512,0.007330601,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
30,1,0.4,0.346666667,0.76,0.8,0.2,0.714285714,0.285714286,0.583333333,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.533783784,0.135135135,0.114864865,0.054634944,0.054634944,0.054634944,0.4,0.76,0.76,0.419354839,0.361111111,0.095890411,0,0.109589041,0.287671233,0.448979592,0.198979592,0.163265306,0.158163265,0.030612245,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.071741654,0.040030234,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
31,1,0.353658537,0.329268293,0.695121951,0.8,0.6,0.52173913,0.173913043,0.636363636,0.181818182,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.524096386,0.174698795,0.174698795,0.054634944,0.054634944,0.054634944,0.353658537,0.743902439,0.695121951,0.393939394,0.325581395,0.071428571,0,0.214285714,0.369047619,0.283950617,0.475308642,0.074074074,0.160493827,0.00617284,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.043040156,0.088745105,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
32,1,0.426229508,0.409836066,0.655737705,0.8,0,0.9,0.3,0.555555556,0.111111111,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.552845528,0.178861789,0.146341463,0.054634944,0.054634944,0.054634944,0.426229508,0.721311475,0.655737705,0.357142857,0.6,0.080645161,0,0.177419355,0.338709677,0.359116022,0.298342541,0.17679558,0.127071823,0.038674033,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.041595008,0.009775474,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
33,0,0.309090909,0.290909091,0.727272727,0.636363636,0,0.5,0.25,0.625,0.125,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.410714286,0.160714286,0.142857143,0.054634944,0.054634944,0.054634944,0.309090909,0.727272727,0.727272727,0.411764706,0.28125,0.035087719,0,0.122807018,0.210526316,0.515789474,0.210526316,0.136842105,0.110526316,0.026315789,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.026527702,0.034301268,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
34,0,0.203125,0.1875,0.609375,0,0,0.692307692,0.153846154,0.5,0,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.430769231,0.161538462,0.130769231,0.054634944,0.054634944,0.054634944,0.203125,0.640625,0.609375,0.380952381,0.114285714,0.015151515,0,0.181818182,0.303030303,0.514792899,0.24852071,0.130177515,0.076923077,0.029585799,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.047551007,0.021886779,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
35,0,0.368,0.32,0.72,0.642857143,0.357142857,0.666666667,0.055555556,0.555555556,0.111111111,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.482608696,0.186956522,0.204347826,0.054634944,0.054634944,0.054634944,0.368,0.752,0.72,0.318181818,0.388059701,0.047619048,0.00952381,0.142857143,0.333333333,0.436403509,0.278508772,0.160087719,0.105263158,0.019736842,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.043772855,0.011152601,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
36,0,0.340909091,0.295454545,0.727272727,0.375,0,0.8,0.7,0.2,0.2,0.727272727,0.727272727,0,0,0,0.464968153,0.178343949,0.641025641,0.62962963,0.580645161,0.685714286,0.272727273,0.340909091,0.75,0.727272727,0.263157895,0.380952381,0.028985507,0,0.275362319,0.347826087,0.217391304,0.594202899,0.46130031,0.263157895,0.154798762,0.089783282,0.030959752,0.020253165,0.01744186,0.857142857,0.333333333,0.333333333,0.289855072,0.47826087,0.231884058,0.75,0.484848485,0.75,0.039631271,0.002110271,0.006711409,0.046979866,0,0.094117647,0.06,0.14,0.068965517,0.034482759,0,0.2
37,1,0.435294118,0.411764706,0.811764706,0.666666667,0.333333333,0.588235294,0.117647059,0.909090909,0.272727273,0.048563894,0.046272227,0.046272227,0,0,0.054634944,0.054634944,0.054634944,0.517647059,0.205882353,0.147058824,0.054634944,0.054634944,0.054634944,0.435294118,0.823529412,0.811764706,0.470588235,0.395833333,0.035294118,0,0.2,0.294117647,0.422939068,0.318996416,0.068100358,0.164874552,0.025089606,0.054634944,0.054634944,0.054634944,0.040470056,0.050355052,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.032412354,0.009906331,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.054634944,0.049509409,0.049509409
38,1,0.465517241,0.448275862,0.793103448,1,0,0.727272727,0.181818182,0.75,0,0.666666667,0.333333333,0.166666667,0,0,0.603960396,0.108910891,0.615384615,0.772727273,0.625,0.71875,0.270833333,0.465517241,0.827586207,0.793103448,0.368421053,0.59375,0,0,0.186046512,0.302325581,0.069767442,0.255813953,0.447552448,0.167832168,0.202797203,0.13986014,0.041958042,0.046875,0.051136364,0,0.040470056,0.333333333,0.395348837,0.186046512,0.418604651,0.882352941,0.625,0.777777778,0.089399689,0,0.015625,0.0625,0,0.041666667,0.068965517,0.137931034,0.25,0,0.166666667,0
